sub	ses	model	params	beta	alpha	lambda	w	pi	rho	loglikelihood	bic	aic	latents
52	1	HybridModel_StimSticky_NoRespSticky	5	3.35722913117736	0.00488236298165028	0.999976552617141	0.322509048548788	0.00992294881474437		-67.8006605688006	158.627172067542	145.601321137601	0
54	1	HybridModel_StimSticky_NoRespSticky	5	3.02488329715724	0.0132889026256222	0.999998908595661	0.00720592752009341	-0.122769524181444		-60.7902395672704	144.606330064481	131.580479134541	0
55	1	HybridModel_StimSticky_NoRespSticky	5	3.38416549887214	0.0136317869822102	0.266874119301442	0.201381105550796	-0.0391033594544389		-67.0240872548545	157.074025439649	144.048174509709	0
56	1	HybridModel_StimSticky_NoRespSticky	5	3.3624350465224	0.000102056299818137	0.437547338370997	1.98349295100627e-05	-0.0118555434157008		-62.372449651732	147.770750233404	134.744899303464	0
57	1	HybridModel_StimSticky_NoRespSticky	5	3.48322607589802	0.023848287543866	0.129025543004784	0.152066609040135	-0.16956335429521		-62.6585677837815	148.342986497503	135.317135567563	0
68	1	HybridModel_StimSticky_NoRespSticky	5	3.29199482858861	0.00507407554617424	0.999996226535414	5.99883730909612e-06	0.0476788073959219		-65.0541675225723	153.134185975085	140.108335045145	0
69	1	HybridModel_StimSticky_NoRespSticky	5	3.30929892641046	0.00984087748381168	0.999997709437785	0.00724466601203618	-0.0816797385549886		-59.0967389890781	141.219328908097	128.193477978156	0
70	1	HybridModel_StimSticky_NoRespSticky	5	3.38492612701694	0.00660880061449575	0.999943545418654	0.494763368436854	-0.0235079704030944		-67.1032709703266	157.232392870594	144.206541940653	0
71	1	HybridModel_StimSticky_NoRespSticky	5	0.425444271896875	0.528860512142272	0.999999986121759	2.32540475329157e-09	0.294560682688506		-60.4868087801998	143.99946849034	130.9736175604	0
72	1	HybridModel_StimSticky_NoRespSticky	5	3.35976125847885	0.00327618892473392	0.417435937819857	5.51994463098196e-07	-0.0129423979264025		-64.4202322959036	151.866315521748	138.840464591807	0
73	1	HybridModel_StimSticky_NoRespSticky	5	3.40603946493132	0.0281722676259389	2.56264960033722e-08	0.173098855769429	-0.083682041401307		-63.5506334453264	150.127117820593	137.101266890653	0
74	1	HybridModel_StimSticky_NoRespSticky	5	0.468743530735667	0.999999996464789	0.535086678418407	3.17874512890882e-09	-0.54441903751134		-50.9785580996361	124.982967129213	111.957116199272	0
75	1	HybridModel_StimSticky_NoRespSticky	5	0.770166697757265	0.322863478547979	0.999999988352744	3.69129728463498e-09	1.9556781756897		-49.2743808693004	121.574612668541	108.548761738601	0
77	1	HybridModel_StimSticky_NoRespSticky	5	3.60657518255412	0.00851449521517178	0.999999356076745	0.46638421163923	0.0382308642321626		-64.8809613193146	152.78777356857	139.761922638629	0
78	1	HybridModel_StimSticky_NoRespSticky	5	3.49170352453338	0.0246494298817795	3.14598003698543e-09	0.0582168399649812	-0.291907350365815		-59.9101067848466	142.846064499634	129.820213569693	0
80	1	HybridModel_StimSticky_NoRespSticky	5	3.40188932596354	0.00932299983295122	0.999994018333639	0.440051423361365	-0.0713439426282169		-67.1582207336721	157.342292397285	144.316441467344	0
83	1	HybridModel_StimSticky_NoRespSticky	5	3.58585680245243	0.0213788584136353	0.379254020465847	0.182863556447123	0.0253263894823461		-65.5654222072696	154.15669534448	141.130844414539	0
84	1	HybridModel_StimSticky_NoRespSticky	5	3.34651965302791	0.0026305951922723	0.99998208667902	4.93541366038954e-06	0.122400367316462		-67.4180248625659	157.861900655072	144.836049725132	0
89	1	HybridModel_StimSticky_NoRespSticky	5	0.322069002808775	0.999999982814355	0.99999991644112	2.80566795814566e-09	0.287653311928652		-59.7158612867891	142.457573503519	129.431722573578	0
90	1	HybridModel_StimSticky_NoRespSticky	5	0.33731971838651	0.999999966787145	0.999999906519493	9.19164114758619e-09	-0.573280672874015		-58.2622824890867	139.550415908114	126.524564978173	0
93	1	HybridModel_StimSticky_NoRespSticky	5	3.36079873252602	0.00104879272144754	0.634358530487876	1.59647653089871e-06	-0.000384426633976424		-68.57769910391	160.181249137761	147.15539820782	0
95	1	HybridModel_StimSticky_NoRespSticky	5	3.48444407524098	0.0076531097711141	0.999999562565265	0.286481534719291	0.218177159967882		-62.9462170167222	148.918284963385	135.892434033444	0
96	1	HybridModel_StimSticky_NoRespSticky	5	0.377280788949695	0.886580758384207	0.394462593818597	2.30162108479761e-09	0.503334469266812		-57.0400442897879	137.105939509516	124.080088579576	0
98	1	HybridModel_StimSticky_NoRespSticky	5	1.72343051074922	0.147776686385473	0.263419358990537	0.129697396393979	-0.253755049367563		-63.7178965523254	150.461644034591	137.435793104651	0
101	1	HybridModel_StimSticky_NoRespSticky	5	3.37169361129456	0.00121446193060015	0.257090113312026	0.999994879092592	0.126596568930967		-64.3704978053241	151.766846540589	138.740995610648	0
103	1	HybridModel_StimSticky_NoRespSticky	5	3.38761436834784	0.00136498282146196	0.163089628849522	0.9999979290897	-0.123394216894145		-63.4011600794863	149.828171088913	136.802320158973	0
104	1	HybridModel_StimSticky_NoRespSticky	5	3.46608722844568	0.00442468214674782	0.451080536161086	0.999998803133206	0.00655935769492323		-65.0713168559285	153.168484641798	140.142633711857	0
105	1	HybridModel_StimSticky_NoRespSticky	5	3.50438835811553	0.0329020121157906	1.19492659791301e-07	0.209322882661271	-0.203306506327266		-55.4487506289107	133.923352187762	120.897501257821	0
106	1	HybridModel_StimSticky_NoRespSticky	5	3.3632912009558	0.0113471493630302	1.14272877230729e-06	5.31503798035864e-07	0.0766642753308621		-61.9215580402234	146.868967010387	133.843116080447	0
107	1	HybridModel_StimSticky_NoRespSticky	5	3.35967535443957	0.000737808670755176	0.296528658091617	0.999962912220519	0.076091076451916		-65.4239958126212	153.873842555183	140.847991625242	0
109	1	HybridModel_StimSticky_NoRespSticky	5	3.4193103350757	0.0338811329826143	0.999999893683695	0.270202622770715	0.0431497394166323		-59.1994896462628	141.424830222466	128.398979292526	0
111	1	HybridModel_StimSticky_NoRespSticky	5	0.591951089005676	0.826719651941708	0.999999979053762	0.0834860222409494	-0.408023882312516		-51.3558315770346	125.73751408401	112.711663154069	0
112	1	HybridModel_StimSticky_NoRespSticky	5	0.730196026519412	0.477166337634102	0.999999929505447	8.41062666307069e-09	0.975402878249146		-44.4281698267404	111.882190583421	98.8563396534807	0
113	1	HybridModel_StimSticky_NoRespSticky	5	3.35781798498435	0.00736178168040613	0.999956873073211	1.92047590616402e-07	0.00273478966819062		-65.8951280658224	154.816107061585	141.790256131645	0
114	1	HybridModel_StimSticky_NoRespSticky	5	2.50240614226995	0.064301726199879	0.642774219759136	5.0596619940506e-07	-0.0920866705066765		-60.8950217375255	144.815894404991	131.790043475051	0
115	1	HybridModel_StimSticky_NoRespSticky	5	3.38940922476023	0.00134465516274007	0.170440334772173	0.999993472911645	-0.169897205047525		-64.785165649278	152.596182228496	139.570331298556	0
116	1	HybridModel_StimSticky_NoRespSticky	5	3.24598220986303	0.00968606080957838	0.999999267808783	0.0932932094357239	0.0186421311528658		-54.281779808311	131.589410546562	118.563559616622	0
117	1	HybridModel_StimSticky_NoRespSticky	5	3.52294579627874	0.0250670644618523	3.98297375705801e-09	0.185623621113513	-0.191957718499136		-60.6496417101724	144.325134350285	131.299283420345	0
118	1	HybridModel_StimSticky_NoRespSticky	5	3.49805646344913	0.0172250951789043	1.72911085554159e-07	7.69638685764606e-08	0.0164713194926346		-63.159625934437	149.345102798814	136.319251868874	0
119	1	HybridModel_StimSticky_NoRespSticky	5	3.37557246689331	0.0121277334848766	0.278272733696468	0.260767064782857	-0.038780011587688		-61.2809521056034	145.587755141147	132.561904211207	0
120	1	HybridModel_StimSticky_NoRespSticky	5	3.43829836811008	0.0324133054286956	0.184296380692067	1.13508527335342e-08	0.137279512279453		-62.3323652800162	147.690581489973	134.664730560032	0
121	1	HybridModel_StimSticky_NoRespSticky	5	3.34731988389254	0.0107211094649041	0.205412842943416	6.56226752026231e-07	-0.0618797345598711		-67.6654306245422	158.356712179025	145.330861249084	0
122	1	HybridModel_StimSticky_NoRespSticky	5	3.33813320753099	0.0031079999029429	0.999987454995114	5.00956353220588e-07	0.00444049637959383		-64.4091509757359	151.844152881412	138.818301951472	0
123	1	HybridModel_StimSticky_NoRespSticky	5	3.41699056321822	0.00684488456010708	0.99999618008638	0.54218100980711	-0.0579909953067733		-62.7622725545564	148.550396039053	135.524545109113	0
124	1	HybridModel_StimSticky_NoRespSticky	5	3.35952093148644	0.000936714138575664	0.999746823990194	1.29900350929691e-06	0.0820465713696473		-62.5594372583391	148.144725446619	135.118874516678	0
21	1	ModelBased_StimSticky_NoRespSticky	4	3.37136268039146	0.000179090390185896	0.499968158367252		-0.0914609503885277		-64.6028111935835	147.626303131119	137.205622387167	0
39	1	ModelBased_StimSticky_NoRespSticky	4	3.41344776082851	0.00159187343161847	0.496283349517878		-0.205501089889094		-62.625863232498	143.672407208948	133.251726464996	0
41	1	ModelBased_StimSticky_NoRespSticky	4	3.45180788172632	0.00157251203144278	0.498393990722963		0.323828338378601		-62.3286412385523	143.077963221057	132.657282477105	0
45	1	ModelBased_StimSticky_NoRespSticky	4	3.37557570745114	5.58211697742668e-10	0.503487920899411		-0.119033483146524		-66.3292507180125	151.079182179977	140.658501436025	0
47	1	ModelBased_StimSticky_NoRespSticky	4	3.51376448927309	2.19382994295182e-11	0.524096312838545		0.670223421923283		-46.9519480486708	112.324576841294	101.903896097342	0
48	1	ModelBased_StimSticky_NoRespSticky	4	3.35487211337808	0.00299580636698202	0.503076156994881		0.162999416006165		-63.4103555089143	145.241391761781	134.820711017829	0
49	1	ModelBased_StimSticky_NoRespSticky	4	3.36875137995676	0.000439727439228412	0.500419500596846		-0.0619000756800455		-67.648093406039	153.71686755603	143.296186812078	0
51	1	ModelBased_StimSticky_NoRespSticky	4	3.42881263985182	1.40635996232637e-10	0.500258690673923		0.474547530124518		-57.1578778315927	132.736436407138	122.315755663185	0
52	1	ModelBased_StimSticky_NoRespSticky	4	3.36084382675332	4.38104479270102e-06	0.500409466662916		0.012655369957351		-67.9182353831386	154.25715151023	143.836470766277	0
54	1	ModelBased_StimSticky_NoRespSticky	4	3.36089382267823	5.62287301061306e-12	0.38983821988761		0.0116877308054237		-67.9190049131332	154.258690570219	143.838009826266	0
55	1	ModelBased_StimSticky_NoRespSticky	4	3.36509052878733	0.000430370338373523	0.499979490516773		-0.0439035414212988		-67.103235866461	152.627152476874	142.206471732922	0
56	1	ModelBased_StimSticky_NoRespSticky	4	3.36245180144816	2.49255995328235e-11	0.498348493176735		-0.0120520903261041		-62.372631485753	143.165943715458	132.745262971506	0
57	1	ModelBased_StimSticky_NoRespSticky	4	3.38314690137917	6.84482704670029e-11	0.341735048961117		-0.159506350762505		-63.4106130845347	145.241906913022	134.821226169069	0
68	1	ModelBased_StimSticky_NoRespSticky	4	3.35919694351344	6.16891173553385e-12	0.499622887205258		0.0858457405262016		-68.0481859142892	154.517052572531	144.096371828578	0
69	1	ModelBased_StimSticky_NoRespSticky	4	3.36022515538938	7.76605123002682e-12	0.50460865407939		0.0252716159231485		-64.4210232206778	147.262727185308	136.842046441356	0
70	1	ModelBased_StimSticky_NoRespSticky	4	3.36386942979093	0.00168413618833569	0.499324020616672		-0.0229197223961953		-67.1458492149443	152.712379173841	142.291698429889	0
71	1	ModelBased_StimSticky_NoRespSticky	4	3.35942481267818	2.2549406773977e-11	0.597757626348542		0.100344738289611		-65.8723437536465	150.165368251245	139.744687507293	0
72	1	ModelBased_StimSticky_NoRespSticky	4	3.36245212129999	8.47892329815546e-11	0.691190344179661		-0.0120520799242814		-64.4520730281767	147.324826800306	136.904146056353	0
73	1	ModelBased_StimSticky_NoRespSticky	4	3.36969903611327	1.56672011739883e-10	0.498437469905649		-0.0805101479974652		-64.0523728206592	146.525426385271	136.104745641318	0
74	1	ModelBased_StimSticky_NoRespSticky	4	3.35928219336613	2.52636034034784e-11	0.599802991943097		0.0925267437483808		-60.3791192947212	139.178919333395	128.758238589442	0
75	1	ModelBased_StimSticky_NoRespSticky	4	3.45446201336365	9.54566123823792e-11	0.44310828252196		0.54233965711193		-53.2647736177097	124.950227979372	114.529547235419	0
77	1	ModelBased_StimSticky_NoRespSticky	4	3.38966465245071	0.00180587696960706	0.499898364809984		0.0430199883210199		-65.0636339204178	148.547948584788	138.127267840836	0
78	1	ModelBased_StimSticky_NoRespSticky	4	3.42125328488486	4.02150102317996e-11	0.692728858589275		-0.302250571964062		-60.3668201655577	139.154321075068	128.733640331115	0
80	1	ModelBased_StimSticky_NoRespSticky	4	3.37086275898472	0.00214321115821118	0.500074966883512		-0.0731419160790743		-67.4548995566188	153.33047985719	142.909799113238	0
83	1	ModelBased_StimSticky_NoRespSticky	4	3.35915242439385	7.34054035510091e-12	0.668226344505469		0.080069252169609		-68.7797967644001	155.980274272753	145.5595935288	0
84	1	ModelBased_StimSticky_NoRespSticky	4	3.36005944391662	1.02285397218186e-10	0.509352916220316		0.120769259628216		-67.5141183509273	153.448917445807	143.028236701855	0
89	1	ModelBased_StimSticky_NoRespSticky	4	3.35970084358702	5.07213776509154e-11	0.591240471633404		0.110739947293001		-67.7903305290044	154.001341801961	143.580661058009	0
90	1	ModelBased_StimSticky_NoRespSticky	4	3.35960824499854	2.5979861134219e-11	0.402073603300528		0.107594499464927		-67.7239084130408	153.868497570034	143.447816826082	0
93	1	ModelBased_StimSticky_NoRespSticky	4	3.36156054447182	4.01026800093235e-11	0.500486872266043		0.000596036698653018		-68.6215929709984	155.663866685949	145.243185941997	0
95	1	ModelBased_StimSticky_NoRespSticky	4	3.38114487387457	0.000759228941479355	0.500002083818222		0.226934960403057		-63.3802164568755	145.181113657703	134.760432913751	0
96	1	ModelBased_StimSticky_NoRespSticky	4	3.36109949489975	1.75616268817813e-11	0.580594778943138		0.141927135979516		-65.2428784958311	148.906437735615	138.485756991662	0
98	1	ModelBased_StimSticky_NoRespSticky	4	3.36470687920874	6.49745522368621e-11	0.446183436989714		-0.0378689164005074		-67.7993266529705	154.019334049893	143.598653305941	0
101	1	ModelBased_StimSticky_NoRespSticky	4	3.37169165616873	0.00121446161435668	0.501295513791493		0.126596572980691		-64.3704975560469	147.161675856046	136.740995112094	0
103	1	ModelBased_StimSticky_NoRespSticky	4	3.38760687368725	0.00136498991590903	0.500028090978114		-0.123394566133136		-63.4011598415061	145.223000426964	134.802319683012	0
104	1	ModelBased_StimSticky_NoRespSticky	4	3.46608739537685	0.00442467639067475	0.495667025410933		0.00655936186704244		-65.0713165945139	148.56331393298	138.142633189028	0
105	1	ModelBased_StimSticky_NoRespSticky	4	3.38813858928094	6.9235332087343e-10	0.499782612491908		-0.18274683592592		-56.9214285834055	132.263537910763	121.842857166811	0
106	1	ModelBased_StimSticky_NoRespSticky	4	3.35915049762343	2.38043814554736e-10	0.534458839310872		0.0783827891323089		-61.9908297479575	142.402340239867	131.981659495915	0
107	1	ModelBased_StimSticky_NoRespSticky	4	3.35967429399545	0.000737779786297642	0.500026688082775		0.0760910925379012		-65.4239955567407	149.268671857434	138.847991113481	0
109	1	ModelBased_StimSticky_NoRespSticky	4	3.36086167898013	3.96587891321322e-11	0.385368573193165		0.137702019013183		-63.3163336825322	145.053348109017	134.632667365064	0
111	1	ModelBased_StimSticky_NoRespSticky	4	3.36006254545052	2.9132627318097e-11	0.499844340983804		0.120778877251928		-67.6147959892073	153.650272722367	143.229591978415	0
112	1	ModelBased_StimSticky_NoRespSticky	4	3.40673997936908	2.72570722227858e-11	0.503672662877691		0.405225825875732		-61.6050354547192	141.630751653391	131.210070909438	0
113	1	ModelBased_StimSticky_NoRespSticky	4	3.35941182294901	6.58409908528211e-11	0.390092598492846		0.0500955749946231		-68.4547199750668	155.330120694086	144.909439950134	0
114	1	ModelBased_StimSticky_NoRespSticky	4	3.36662241885244	8.84957504582778e-11	0.572195814380026		-0.0558841047676868		-63.5788196377998	145.578320019552	135.1576392756	0
115	1	ModelBased_StimSticky_NoRespSticky	4	3.38940837324169	0.0013446535585666	0.49860381857008		-0.169897209464746		-64.7851654005068	147.991011544966	137.570330801014	0
116	1	ModelBased_StimSticky_NoRespSticky	4	3.36006049829975	4.87956542278855e-12	0.59975755436985		0.120790820401293		-59.397707476132	137.216095696216	126.795414952264	0
117	1	ModelBased_StimSticky_NoRespSticky	4	3.38694478073764	0.000868828076950505	0.500324758132663		-0.194210589361188		-61.3509407864922	141.122562316937	130.701881572984	0
118	1	ModelBased_StimSticky_NoRespSticky	4	3.36022382990372	2.16368156003248e-11	0.512434359614153		0.0252716433935209		-64.4210232217582	147.262727187469	136.842046443516	0
119	1	ModelBased_StimSticky_NoRespSticky	4	3.36246492015042	0.000911885848458643	0.499974033314073		-0.0374209382114915		-61.4400776351737	141.3008360143	130.880155270347	0
120	1	ModelBased_StimSticky_NoRespSticky	4	3.36316482821806	1.33821415157719e-11	0.731242790263391		0.170998251839222		-65.9419748388726	150.304630421698	139.883949677745	0
121	1	ModelBased_StimSticky_NoRespSticky	4	3.36584332259017	8.08201451524651e-11	0.500347959473502		-0.0489015664002632		-68.4547468824261	155.330174508805	144.909493764852	0
122	1	ModelBased_StimSticky_NoRespSticky	4	3.3607794975186	1.42783657032359e-11	0.621386015238643		0.0137586054040942		-65.1447409340522	148.710162612057	138.289481868104	0
123	1	ModelBased_StimSticky_NoRespSticky	4	3.37810174822923	0.00198304819379049	0.500633023371257		-0.0535921566337999		-62.9239377804155	144.268556304783	133.847875560831	0
124	1	ModelBased_StimSticky_NoRespSticky	4	3.35916860434101	5.40358730050459e-11	0.56473729379502		0.0824758529246113		-62.5944854360664	143.609651616085	133.188970872133	0
